date,headline,summary
2025-04-25,OKEx Says Crypto Is the Future of Money for Consumers in Unstable Economies,A crypto exchange offers conversions from seven fiat currencies to reach a global audience.
2025-04-25,Bitfinex Plans to Launch Lightning Network Support for Stablecoin Tether: Report,Major cryptocurrency exchange Bitfinex is reportedly looking to launch Lightning Network support for the tether stablecoin.
2025-04-25,Eos Developer Block.one Announces Blockchain-Based Social Media Platform Voice,"Eos parent company Block.one has announced Voice, a social media platform built on the Eos blockchain to provide users with back-end transparency"
2025-04-25,"Tether, Bitfinex Stay Afloat Amid Controversy","Tether, Bitfinex fight back against New York attorney general’s legal claims, as the stablecoin maintains stability."
2025-04-25,Tether Stablecoin Now Available on EOS Blockchain,Tether is partnering with EOS parent company Block.one to release its stablecoin on the EOS blockchain.
2025-04-25,Fake Crypto Wallet App Imitating Trezor Found on Google Play Store,"Trezor says the fake app does not pose a direct threat to users, but is concerned that attackers could attempt to phish its customers in future."
2025-04-25,Bitfinex and Tether Obtain Stay of Demands From New York Supreme Court,Crypto exchange Bitfinex and its affiliated stablecoin issuer Tether have been granted a stay of demands of which they applied on May 21.
2025-04-25,"USD Stablecoins Hit Spot Trading Volume Record Highs, With USDT Still Dominating Market",Cryptocurrency research firm Diar indicates that the market capitalization for USD stablecoins has exceeded $4 billion.
2025-04-25,Bitfinex and Tether Move for Case Dismissal Over Lack of Jurisdiction,"Bitfinex and Tether lawyers file to dismiss an ongoing case versus the New York Attorney General, arguing New York jurisdiction does not apply here."
2025-04-25,Tether Says It Invested Some of Its Reserves Into Bitcoin and Other Assets,New court filings revealed that stablecoin issuer Tether had invested some of its reserves in bitcoin.
2025-04-25,"Crypto Markets See Major Correction, BTC Below $7,350 as US Stock Futures Trade Lower","After a week of deep green and bullish price performance, crypto markets today are seeing a major correction."
2025-04-25,Capital Outflows From Major Crypto Exchanges Exceeded Inflows by ~$622 Mln in Recent Days,TokenAnalyst estimates that capital outflows from major crypto exchanges have exceeded inflows by ~$622 million over the past 5 days.
2025-04-25,"Tether, Bitfinex Request Lessening of Cash Use Restrictions Imposed by Injunction Order",The letter comes after a judge had noted that the scope of the OAG court order was too broad.
2025-04-25,Bitfinex CTO Reinforces Rumors Exchange Has Raised $1 Billion in IEO,"Paolo Ardoino made fresh comments prior to an official announcement, with a public token purchase phase now unlikely to go ahead."
2025-04-25,Bitfinex Shareholder Says $1 Billion in Private Purchases Already Sealed for Upcoming IEO,Bitfinex shareholder Zhao Dong has reportedly revealed that the exchange has allegedly sealed $1 billion in both hard and soft commitments.
2025-04-25,Joseph Lubin on Bitfinex: It Seems Like a Really Big Mess That Probably Won’t Get Better,"Joseph Lubin, founder of blockchain tech company ConsenSys, said that the situation with cryptocurrency trading platform Bitfinex will not likely get better."
2025-04-25,"Bitcoin Breaks $6,000, US Stock Index Futures See Lower Open","Bitcoin has broken above the $6,000 mark for the first time in almost six months, showing marked resilience."
2025-04-25,Bitfinex Confirms Initial Exchange Offering to Raise Up to $1 Billion in Tether,"The IEO will begin as a private token sale lasting through May 11, with a public phase to follow at Bitfinex’s discretion."
2025-04-25,"Hodler’s Digest, May 20–26: Top Stories, Price Movements, Quotes and FUD of the Week","Craig Wright again makes claims about his true identity as Satoshi Nakamoto, while the SEC delays a BTC ETF decision, again."
2025-04-25,"New York Attorney General Fights Dismissal Motion in Bitfinex, Tether Case",The office of the New York Attorney General has filed a memorandum arguing that its case against Bitfinex and Tether should proceed.
2025-04-25,Major Crypto Exchanges Huobi Global and OKEx Launch Support for Tron-Based USDT,Two major crypto exchanges — Singapore-headquartered Huobi Global and Malta-based OKEx — have announced their support for the Tron-based version of stablecoin USDT.
2025-04-25,Cryptocurrency Community Eyes Tether After Website Dilutes USD Backing Claims,"A rephased description of the stablecoin’s backing appears to suggest it is not entirely backed by USD, undoing previous assurances."
2025-04-25,"Bloomberg: Puerto Rico’s Noble Bank Reportedly Loses Clients Tether, Bitfinex, Seeks Buyer",Sources have told Bloomberg that Puerto Rico’s Noble Bank has lost Tether and Bitfinex as clients and is looking for buyers.
2025-04-25,Breaking: Circle Internet Financial Launches Stablecoin ‘USD Coin’,"Circle is introducing a stablecoin dubbed the “USD Coin,” with a consortium called Centre serving as the platform."
2025-04-25,"Two US-Audited Stablecoins Debut, Experts See Massive Impact on Crypto Market","New York approved two fully audited stablecoins from Gemini and Paxos, which experts say may largely impact the crypto market."
2025-04-25,Not ‘Viable’? Berkeley Professor Takes Dim View of Stablecoins in New Critique,Stablecoins get harsh treatment in a new review from Berkeley’s Barry Eichengreen.
2025-04-25,"Despite Ban, China Keeps Trading Cryptocurrency Thanks to Tether and VPNs, Says Report","Chinese media are revealing cryptocurrency trading continues despite the government’s ban, thanks to stablecoin Tether."
2025-04-25,Ethereum Cofounder Joseph Lubin Doubts Tether Bitcoin Price Manipulation,Ethereum cofounder Joseph Lubin is unconvinced of price manipulation allegations against Tether.
2025-04-25,"Crypto Markets Keep Fluctuating: Most Top 20 Coins Back in Green, Bitcoin Above $6,700","Crypto markets see another recovery attempt, with all of the top 20 coins by market cap in the green, and Bitcoin over $6,700."
2025-04-25,Bloomberg: More Than $500 Mln Tether Issued in August Is Not Impacting Crypto Markets,"Bloomberg reports that Tether is not currently affecting crypto markets, after previously accusing USDT of BTC price manipulation."
2025-04-25,Controversial Stablecoin Tether Issues New Batch of USDT Tokens Worth $50 Million,Controversial stablecoin Tether issues another $50 million in coins.
2025-04-25,Media: Crypto Exchange Huobi’s OTC Trading Platform to Support India Rupee Transactions,Crypto exchange Huobi is set to support Indian rupee transactions on its proprietary peer-to-peer trading platform.
2025-04-25,"Bitcoin Holds $8,000 as Community Weighs ETF Impact Prospects","Bitcoin remains stable, trading above $8,100 as monthly growth for July approaches 30 percent."
2025-04-25,"Total Crypto Market Cap Sees Slight Decline, Bitcoin Keeps Holding Its Position","Total market cap is slightly down, while nine out of the top ten coins by market cap show slight green."
2025-04-25,Tether Appoints BMO Anti-Money Laundering Manager as Chief Compliance Officer,Tether has hired а former Bank of Montreal anti-money laundering manager to head its regulatory compliance program.
2025-04-25,Crypto Exchange Bitfinex Denies Rumors of 'Insolvency' and 'Banking Issues',"Major crypto exchange Bitfinex has responded to a recent swathe of online rumors, disproving claims the firm is “insolvent” or facing banking issues."
2025-04-25,"Kraken Crypto Exchange, Community Blast Bloomberg Article on Tether ‘Red Flags’",Major crypto exchange Kraken issues a harsh response to a recent article on Bloomberg that alleged possible “manipulation” of USDT price on the platform.
2025-04-25,Crypto Markets Rebound Significantly After a Week of Losses,"Crypto markets see substantial growth after Bitcoin suffered two dips below $6,000 this week."
2025-04-25,Chinese Cybersecurity Analysts Claim to Have Found Tether Spending Vulnerability,Blockchain security analysts have found a double-spending vulnerability in Tether that could affect exchanges.
2025-04-25,Crypto Markets See More Red as Prices Slump Downwards,"The crypto markets are seeing more lows today, with Bitcoin, Ethereum, and altcoins all seeing red."
2025-04-25,"Controversial Tether Releases $250 Mln in USDT, Twitter Awaits Bitcoin Price Jump","Tether has issued 250 million new allegedly USD-backed tokens, following recent research into its possible use for Bitcoin price manipulation."
